depth,thickness
1050.795732,0.542
1051.219732,0.424
1051.921732,0.702
1052.590732,0.669
1053.022732,0.432
1053.573732,0.551
1054.470732,0.897
1054.885732,0.415
1055.207732,0.322
1055.859732,0.652
1056.367732,0.508
1057.180732,0.813
1058.069732,0.889
1058.721732,0.652
1059.440732,0.719
1059.754732,0.314
1060.135732,0.381
1060.524732,0.389
1060.981732,0.457
1061.456732,0.475
1062.006732,0.55
1062.489732,0.483
1063.191732,0.702
1063.581732,0.39
1064.199732,0.618
1064.631732,0.432
1065.300732,0.669
1065.867732,0.567
1066.485732,0.618
1066.841732,0.356
1068.221732,1.38
1068.949732,0.728
1069.322732,0.373
1069.678732,0.356
1070.152732,0.474
1070.838732,0.686
1071.286732,0.448
1071.574732,0.288
1072.302732,0.728
1073.369732,1.067
1074.411732,1.042
1075.181732,0.77
1075.833732,0.652
1076.333732,0.5
1078.280732,1.947
1078.746732,0.466
1079.136732,0.39
1079.576732,0.44
1081.185732,1.609
1081.803732,0.618
1082.429732,0.626
1083.014732,0.585
1083.505732,0.491
1084.004732,0.499
1084.411732,0.407
1085.071732,0.66
1085.385732,0.314
1085.706732,0.321
1086.037732,0.331
1086.418732,0.381
1086.799732,0.381
1087.222732,0.423
1087.603732,0.381
1087.992732,0.389
1088.628732,0.636
1089.830732,1.202
1090.567732,0.737
1091.278732,0.711
1091.786732,0.508
1092.421732,0.635
1093.581732,1.16
1094.055732,0.474
1094.563732,0.508
1095.029732,0.466
1095.605732,0.576
1096.485732,0.88
1098.086732,1.601
1098.721732,0.635
1099.220732,0.499
1099.694732,0.474
1100.101732,0.407
1100.490732,0.389
1101.066732,0.576
1101.972732,0.906
1102.523732,0.551
1103.005732,0.482
1104.284732,1.279
1104.978732,0.694
1105.571732,0.593
1106.951732,1.38
1108.120732,1.169
1108.831732,0.711
1109.534732,0.703
1109.991732,0.457
1110.973732,0.982
1111.803732,0.83
1112.912732,1.109
1113.555906,0.643174428
1114.284906,0.729
1114.563906,0.279
1115.223906,0.66
1115.503906,0.28
1115.842906,0.339
1116.011906,0.169
1116.197906,0.186
1116.392906,0.195
1116.629906,0.237
1208.721906,92.092
1209.364906,0.643
1209.957906,0.593
1210.236906,0.279
1210.643906,0.407
1211.083906,0.44
1211.481906,0.398
1211.794906,0.313
1212.302906,0.508
1213.191906,0.889
1214.114906,0.923
1214.571906,0.457
1215.579906,1.008
1216.316906,0.737
1216.646906,0.33
1218.864906,2.218
1220.118906,1.254
1221.904906,1.786
1222.260906,0.356
1222.776906,0.516
1223.792906,1.016
1224.157906,0.365
1224.546906,0.389
1225.122906,0.576
1225.537906,0.415
1225.918906,0.381
1226.367906,0.449
1226.714906,0.347
1227.052906,0.338
1227.493906,0.441
1228.128906,0.635
1228.466906,0.338
1228.898906,0.432
1229.686906,0.788
1230.363906,0.677
1230.770906,0.407
1231.396906,0.626
1231.862906,0.466
1232.438906,0.576
1233.513906,1.075
1234.800906,1.287
1235.554906,0.754
1236.282906,0.728
1237.789906,1.507
1238.433906,0.644
1239.364906,0.931
1240.194906,0.83
1241.134906,0.94
1242.319906,1.185
1243.132906,0.813
1243.496906,0.364
1243.979906,0.483
1244.588906,0.609
1245.080906,0.492
1245.799906,0.719
1246.570906,0.771
1247.188906,0.618
1247.560906,0.372
1248.145906,0.585
1248.763906,0.618
1249.313906,0.55
1249.830906,0.517
1250.516906,0.686
1250.761906,0.245
1251.405906,0.644
1251.930906,0.525
1252.438906,0.508
1253.056906,0.618
1253.826906,0.77
1254.157906,0.331
1254.758906,0.601
1255.554906,0.796
1256.062906,0.508
1256.866906,0.804
1257.366906,0.5
